Date,OutletID,OutletName,CashierID,CashierName,TransactionID,PaymentType,AmountKES,ItemCode,ItemName,Category,Quantity,UnitPriceKES,TotalPriceKES,CostPriceKES,ProfitKES,PrescriptionRequired,ExpiryDate,StockLevelBefore,StockLevelAfter,Voided,DiscountPercent
2024-11-18 09:09:00,OUT001,Nairobi CBD,C003,Grace Muthoni,TXN11116,M-Pesa,100.0,MED001,Paracetamol 500mg,Painkillers,2,50,100.0,60,40.0,No,2025-11-18 09:09:00,153,151,No,0.0
2024-11-18 09:37:00,OUT001,Nairobi CBD,C003,Grace Muthoni,TXN10265,M-Pesa,300.0,MED013,Malaria Test Kit,Diagnostics,1,300,300.0,180,120.0,No,2025-05-17 09:37:00,110,109,Yes,0.0
2024-11-18 10:24:00,OUT002,Mombasa Nyali,C005,Fatma Said,TXN10228,M-Pesa,50.0,MED017,Insulin Syringe,Diabetes,1,50,50.0,25,25.0,No,2025-05-17 10:24:00,141,140,No,0.0
2024-11-18 14:50:00,OUT001,Nairobi CBD,C001,Jane Wanjiku,TXN11365,M-Pesa,550.0,MED014,Artemether-Lum,Antimalarials,1,550,550.0,350,200.0,Yes,2026-11-18 14:50:00,33,32,No,0.0
2024-11-18 15:11:00,OUT001,Nairobi CBD,C003,Grace Muthoni,TXN10689,M-Pesa,50.0,MED017,Insulin Syringe,Diabetes,1,50,50.0,25,25.0,No,2025-11-18 15:11:00,36,35,No,0.0
2024-11-18 18:25:00,OUT002,Mombasa Nyali,C004,Hassan Ali,TXN10768,M-Pesa,50.0,MED017,Insulin Syringe,Diabetes,1,50,50.0,25,25.0,No,2025-05-17 18:25:00,175,174,No,0.0
2024-11-18 18:37:00,OUT003,Kisumu Mega,C007,Lucy Achieng,TXN10544,M-Pesa,30.0,MED015,ORS Sachets,Gastro,1,30,30.0,15,15.0,No,2025-05-17 18:37:00,59,58,No,0.0
2024-11-18 19:20:00,OUT001,Nairobi CBD,C003,Grace Muthoni,TXN10675,M-Pesa,150.0,MED003,Amoxicillin 500mg,Antibiotics,1,150,150.0,90,60.0,Yes,2025-11-18 19:20:00,181,180,No,0.0
2024-11-18 20:16:00,OUT001,Nairobi CBD,C002,Peter Omondi,TXN10082,M-Pesa,150.0,MED015,ORS Sachets,Gastro,5,30,150.0,75,75.0,No,2025-02-16 20:16:00,134,129,No,0.0
2024-11-19 08:25:00,OUT002,Mombasa Nyali,C005,Fatma Said,TXN11286,Cash,60.0,MED015,ORS Sachets,Gastro,2,30,60.0,30,30.0,No,2025-05-18 08:25:00,90,88,No,0.0
2024-11-19 09:48:00,OUT002,Mombasa Nyali,C004,Hassan Ali,TXN11176,M-Pesa,1912.5,MED010,Multivitamin Plus,Vitamins,5,450,1912.5,1400,512.5,No,2024-12-19 09:48:00,89,84,No,15.0
2024-11-19 13:58:00,OUT001,Nairobi CBD,C002,Peter Omondi,TXN11099,M-Pesa,550.0,MED014,Artemether-Lum,Antimalarials,1,550,550.0,350,200.0,Yes,2024-12-19 13:58:00,156,155,No,0.0
2024-11-19 18:16:00,OUT002,Mombasa Nyali,C006,Kevin Otieno,TXN10330,M-Pesa,550.0,MED014,Artemether-Lum,Antimalarials,1,550,550.0,350,200.0,Yes,2025-01-18 18:16:00,41,40,No,0.0
2024-11-19 19:31:00,OUT001,Nairobi CBD,C003,Grace Muthoni,TXN11402,M-Pesa,120.0,MED012,Flu Capsules,Cold & Flu,1,120,120.0,70,50.0,No,2026-11-19 19:31:00,149,148,No,0.0
2024-11-19 19:44:00,OUT003,Kisumu Mega,C007,Lucy Achieng,TXN10609,M-Pesa,250.0,MED009,Vitamin C 1000mg,Vitamins,1,250,250.0,150,100.0,No,2025-05-18 19:44:00,180,179,No,0.0
2024-11-19 20:17:00,OUT003,Kisumu Mega,C007,Lucy Achieng,TXN11431,Cash,240.0,MED013,Malaria Test Kit,Diagnostics,1,300,240.0,180,60.0,No,2025-11-19 20:17:00,183,182,No,20.0
2024-11-20 10:06:00,OUT001,Nairobi CBD,C001,Jane Wanjiku,TXN11231,Cash,360.0,MED006,Amlodipine 5mg,Chronic,2,180,360.0,200,160.0,Yes,2025-01-19 10:06:00,169,167,No,0.0
2024-11-20 11:24:00,OUT001,Nairobi CBD,C002,Peter Omondi,TXN11137,M-Pesa,180.0,MED011,Cough Syrup 100ml,Cold & Flu,1,180,180.0,100,80.0,No,2025-01-04 11:24:00,136,135,No,0.0
2024-11-20 12:08:00,OUT001,Nairobi CBD,C002,Peter Omondi,TXN10536,Cash,270.0,MED013,Malaria Test Kit,Diagnostics,1,300,270.0,180,90.0,No,2025-01-19 12:08:00,152,151,No,10.0
2024-11-20 14:50:00,OUT002,Mombasa Nyali,C004,Hassan Ali,TXN10629,Cash,50.0,MED001,Paracetamol 500mg,Painkillers,1,50,50.0,30,20.0,No,2025-11-20 14:50:00,65,64,No,0.0
2024-11-20 18:36:00,OUT001,Nairobi CBD,C001,Jane Wanjiku,TXN10516,M-Pesa,30.0,MED015,ORS Sachets,Gastro,1,30,30.0,15,15.0,No,2025-01-04 18:36:00,69,68,No,0.0
2024-11-20 20:06:00,OUT001,Nairobi CBD,C003,Grace Muthoni,TXN10485,Cash,360.0,MED005,Metformin 500mg,Chronic,3,120,360.0,210,150.0,Yes,2025-02-18 20:06:00,64,61,No,0.0
2024-11-20 20:35:00,OUT002,Mombasa Nyali,C005,Fatma Said,TXN10751,M-Pesa,180.0,MED006,Amlodipine 5mg,Chronic,1,180,180.0,100,80.0,Yes,2025-05-19 20:35:00,123,122,No,0.0
2024-11-21 09:13:00,OUT001,Nairobi CBD,C003,Grace Muthoni,TXN10817,M-Pesa,30.0,MED015,ORS Sachets,Gastro,1,30,30.0,15,15.0,No,2025-02-19 09:13:00,154,153,No,0.0
2024-11-21 14:18:00,OUT002,Mombasa Nyali,C006,Kevin Otieno,TXN10547,M-Pesa,150.0,MED016,Zinc Tablets,Supplements,1,150,150.0,90,60.0,No,2025-11-21 14:18:00,160,159,No,0.0
2024-11-21 14:37:00,OUT002,Mombasa Nyali,C005,Fatma Said,TXN10764,M-Pesa,150.0,MED003,Amoxicillin 500mg,Antibiotics,1,150,150.0,90,60.0,Yes,2025-11-21 14:37:00,24,23,No,0.0
2024-11-21 14:43:00,OUT001,Nairobi CBD,C002,Peter Omondi,TXN11252,M-Pesa,30.0,MED015,ORS Sachets,Gastro,1,30,30.0,15,15.0,No,2025-05-20 14:43:00,68,67,No,0.0
2024-11-21 21:51:00,OUT001,Nairobi CBD,C003,Grace Muthoni,TXN10272,M-Pesa,30.0,MED015,ORS Sachets,Gastro,2,30,30.0,30,0.0,No,2025-01-20 21:51:00,113,111,No,50.0
2024-11-22 09:07:00,OUT001,Nairobi CBD,C002,Peter Omondi,TXN10827,M-Pesa,120.0,MED005,Metformin 500mg,Chronic,1,120,120.0,70,50.0,Yes,2025-11-22 09:07:00,98,97,No,0.0
2024-11-22 10:22:00,OUT003,Kisumu Mega,C008,James Kiprop,TXN10643,M-Pesa,550.0,MED014,Artemether-Lum,Antimalarials,1,550,550.0,350,200.0,Yes,2025-05-21 10:22:00,117,116,No,0.0
2024-11-22 11:19:00,OUT001,Nairobi CBD,C002,Peter Omondi,TXN10966,M-Pesa,300.0,MED013,Malaria Test Kit,Diagnostics,1,300,300.0,180,120.0,No,2025-02-20 11:19:00,156,155,No,0.0
2024-11-22 11:44:00,OUT001,Nairobi CBD,C001,Jane Wanjiku,TXN10917,M-Pesa,150.0,MED003,Amoxicillin 500mg,Antibiotics,1,150,150.0,90,60.0,Yes,2025-11-22 11:44:00,38,37,No,0.0
2024-11-22 12:55:00,OUT001,Nairobi CBD,C003,Grace Muthoni,TXN11297,M-Pesa,54.0,MED008,Cetirizine 10mg,Allergy,1,60,54.0,35,19.0,No,2025-01-21 12:55:00,160,159,No,10.0
2024-11-22 16:09:00,OUT001,Nairobi CBD,C002,Peter Omondi,TXN11248,M-Pesa,550.0,MED014,Artemether-Lum,Antimalarials,1,550,550.0,350,200.0,Yes,2026-11-22 16:09:00,96,95,No,0.0
2024-11-22 16:37:00,OUT001,Nairobi CBD,C001,Jane Wanjiku,TXN11242,M-Pesa,50.0,MED001,Paracetamol 500mg,Painkillers,1,50,50.0,30,20.0,No,2025-11-22 16:37:00,81,80,No,0.0
2024-11-23 09:49:00,OUT001,Nairobi CBD,C002,Peter Omondi,TXN11087,M-Pesa,550.0,MED014,Artemether-Lum,Antimalarials,1,550,550.0,350,200.0,Yes,2025-02-21 09:49:00,28,27,No,0.0
2024-11-23 11:46:00,OUT002,Mombasa Nyali,C006,Kevin Otieno,TXN10337,Cash,600.0,MED013,Malaria Test Kit,Diagnostics,2,300,600.0,360,240.0,No,2025-11-23 11:46:00,167,165,No,0.0
2024-11-23 12:51:00,OUT001,Nairobi CBD,C001,Jane Wanjiku,TXN10665,M-Pesa,190.0,MED019,Antacid Tablets,Gastro,2,100,190.0,120,70.0,No,2025-02-21 12:51:00,107,105,No,5.0
2024-11-23 14:20:00,OUT001,Nairobi CBD,C002,Peter Omondi,TXN10172,M-Pesa,120.0,MED005,Metformin 500mg,Chronic,1,120,120.0,70,50.0,Yes,2025-05-22 14:20:00,68,67,No,0.0
2024-11-23 17:45:00,OUT001,Nairobi CBD,C003,Grace Muthoni,TXN10993,M-Pesa,60.0,MED008,Cetirizine 10mg,Allergy,1,60,60.0,35,25.0,No,2025-02-21 17:45:00,127,126,No,0.0
2024-11-23 18:28:00,OUT001,Nairobi CBD,C003,Grace Muthoni,TXN10010,M-Pesa,120.0,MED012,Flu Capsules,Cold & Flu,1,120,120.0,70,50.0,No,2025-11-23 18:28:00,47,46,No,0.0
2024-11-23 21:47:00,OUT003,Kisumu Mega,C008,James Kiprop,TXN11104,M-Pesa,30.0,MED015,ORS Sachets,Gastro,1,30,30.0,15,15.0,No,2026-11-23 21:47:00,97,96,No,0.0
2024-11-24 08:46:00,OUT003,Kisumu Mega,C009,Mary Nekesa,TXN11429,Cash,200.0,MED007,Omeprazole 20mg,Gastro,1,200,200.0,120,80.0,No,2026-11-24 08:46:00,79,78,No,0.0
2024-11-24 13:59:00,OUT001,Nairobi CBD,C002,Peter Omondi,TXN10217,Cash,300.0,MED013,Malaria Test Kit,Diagnostics,1,300,300.0,180,120.0,No,2025-05-23 13:59:00,139,138,No,0.0
2024-11-24 15:44:00,OUT002,Mombasa Nyali,C005,Fatma Said,TXN11149,M-Pesa,240.0,MED012,Flu Capsules,Cold & Flu,2,120,240.0,140,100.0,No,2025-02-22 15:44:00,79,77,No,0.0
2024-11-24 18:01:00,OUT002,Mombasa Nyali,C006,Kevin Otieno,TXN10621,M-Pesa,180.0,MED011,Cough Syrup 100ml,Cold & Flu,1,180,180.0,100,80.0,No,2025-11-24 18:01:00,38,37,No,0.0
2024-11-25 09:39:00,OUT001,Nairobi CBD,C002,Peter Omondi,TXN11131,M-Pesa,120.0,MED012,Flu Capsules,Cold & Flu,1,120,120.0,70,50.0,No,2025-11-25 09:39:00,117,116,No,0.0
2024-11-25 13:24:00,OUT001,Nairobi CBD,C001,Jane Wanjiku,TXN11389,M-Pesa,200.0,MED018,BP Monitor Battery,Equipment,1,200,200.0,120,80.0,No,2025-11-25 13:24:00,46,45,No,0.0
2024-11-25 13:49:00,OUT002,Mombasa Nyali,C005,Fatma Said,TXN10730,M-Pesa,120.0,MED005,Metformin 500mg,Chronic,1,120,120.0,70,50.0,Yes,2024-12-10 13:49:00,149,148,No,0.0
2024-11-25 14:24:00,OUT002,Mombasa Nyali,C005,Fatma Said,TXN10039,M-Pesa,100.0,MED019,Antacid Tablets,Gastro,1,100,100.0,60,40.0,No,2025-05-24 14:24:00,58,57,No,0.0
2024-11-25 15:02:00,OUT003,Kisumu Mega,C008,James Kiprop,TXN10095,Cash,550.0,MED014,Artemether-Lum,Antimalarials,1,550,550.0,350,200.0,Yes,2026-11-25 15:02:00,30,29,No,0.0
2024-11-25 16:18:00,OUT001,Nairobi CBD,C001,Jane Wanjiku,TXN10758,M-Pesa,550.0,MED014,Artemether-Lum,Antimalarials,1,550,550.0,350,200.0,Yes,2025-02-23 16:18:00,157,156,No,0.0
2024-11-25 16:28:00,OUT001,Nairobi CBD,C001,Jane Wanjiku,TXN11348,M-Pesa,560.0,MED020,Eye Drops 10ml,Ophthalmic,2,280,560.0,340,220.0,No,2025-05-24 16:28:00,40,38,No,0.0
2024-11-25 16:55:00,OUT001,Nairobi CBD,C003,Grace Muthoni,TXN11162,M-Pesa,120.0,MED005,Metformin 500mg,Chronic,1,120,120.0,70,50.0,Yes,2026-11-25 16:55:00,23,22,No,0.0
2024-11-25 21:19:00,OUT003,Kisumu Mega,C009,Mary Nekesa,TXN11082,Cash,120.0,MED012,Flu Capsules,Cold & Flu,1,120,120.0,70,50.0,No,2026-11-25 21:19:00,170,169,No,0.0
2024-11-26 08:51:00,OUT001,Nairobi CBD,C001,Jane Wanjiku,TXN10380,M-Pesa,150.0,MED003,Amoxicillin 500mg,Antibiotics,1,150,150.0,90,60.0,Yes,2025-02-24 08:51:00,108,107,No,0.0
2024-11-26 11:48:00,OUT002,Mombasa Nyali,C006,Kevin Otieno,TXN10166,M-Pesa,90.0,MED015,ORS Sachets,Gastro,3,30,90.0,45,45.0,No,2025-05-25 11:48:00,23,20,No,0.0
2024-11-26 12:25:00,OUT002,Mombasa Nyali,C006,Kevin Otieno,TXN10515,M-Pesa,120.0,MED012,Flu Capsules,Cold & Flu,1,120,120.0,70,50.0,No,2025-11-26 12:25:00,30,29,No,0.0
2024-11-26 12:53:00,OUT001,Nairobi CBD,C001,Jane Wanjiku,TXN10338,M-Pesa,100.0,MED019,Antacid Tablets,Gastro,1,100,100.0,60,40.0,No,2025-02-24 12:53:00,41,40,No,0.0
2024-11-26 13:22:00,OUT001,Nairobi CBD,C003,Grace Muthoni,TXN10762,Cash,300.0,MED003,Amoxicillin 500mg,Antibiotics,2,150,300.0,180,120.0,Yes,2025-01-25 13:22:00,35,33,No,0.0
2024-11-26 15:13:00,OUT003,Kisumu Mega,C008,James Kiprop,TXN10347,M-Pesa,240.0,MED012,Flu Capsules,Cold & Flu,2,120,240.0,140,100.0,No,2026-11-26 15:13:00,99,97,No,0.0
2024-11-26 20:31:00,OUT002,Mombasa Nyali,C005,Fatma Said,TXN10916,M-Pesa,200.0,MED018,BP Monitor Battery,Equipment,1,200,200.0,120,80.0,No,2025-02-24 20:31:00,104,103,No,0.0
2024-11-26 21:59:00,OUT002,Mombasa Nyali,C005,Fatma Said,TXN10871,M-Pesa,60.0,MED015,ORS Sachets,Gastro,2,30,60.0,30,30.0,No,2025-02-24 21:59:00,103,101,No,0.0
2024-11-27 10:17:00,OUT003,Kisumu Mega,C007,Lucy Achieng,TXN10499,Card,114.0,MED012,Flu Capsules,Cold & Flu,1,120,114.0,70,44.0,No,2025-01-11 10:17:00,31,30,No,5.0
2024-11-27 13:03:00,OUT001,Nairobi CBD,C003,Grace Muthoni,TXN11052,Cash,15.0,MED015,ORS Sachets,Gastro,1,30,15.0,15,0.0,No,2024-12-12 13:03:00,99,98,No,50.0
2024-11-27 13:05:00,OUT003,Kisumu Mega,C009,Mary Nekesa,TXN10339,M-Pesa,560.0,MED020,Eye Drops 10ml,Ophthalmic,2,280,560.0,340,220.0,No,2025-05-26 13:05:00,145,143,No,0.0
2024-11-27 17:16:00,OUT003,Kisumu Mega,C008,James Kiprop,TXN10620,M-Pesa,50.0,MED001,Paracetamol 500mg,Painkillers,1,50,50.0,30,20.0,No,2025-05-26 17:16:00,104,103,No,0.0
2024-11-27 17:34:00,OUT001,Nairobi CBD,C003,Grace Muthoni,TXN10168,Cash,60.0,MED005,Metformin 500mg,Chronic,1,120,60.0,70,-10.0,Yes,2025-11-27 17:34:00,24,23,No,50.0
2024-11-27 19:15:00,OUT001,Nairobi CBD,C002,Peter Omondi,TXN10253,M-Pesa,280.0,MED020,Eye Drops 10ml,Ophthalmic,1,280,280.0,170,110.0,No,2025-11-27 19:15:00,76,75,No,0.0
2024-11-27 19:18:00,OUT001,Nairobi CBD,C002,Peter Omondi,TXN11447,M-Pesa,57.0,MED008,Cetirizine 10mg,Allergy,1,60,57.0,35,22.0,No,2025-01-26 19:18:00,139,138,No,5.0
2024-11-27 19:49:00,OUT002,Mombasa Nyali,C006,Kevin Otieno,TXN11360,M-Pesa,120.0,MED012,Flu Capsules,Cold & Flu,1,120,120.0,70,50.0,No,2024-12-27 19:49:00,40,39,No,0.0
2024-11-27 20:56:00,OUT001,Nairobi CBD,C001,Jane Wanjiku,TXN11405,M-Pesa,900.0,MED006,Amlodipine 5mg,Chronic,5,180,900.0,500,400.0,Yes,2025-02-25 20:56:00,36,31,No,0.0
2024-11-27 21:46:00,OUT001,Nairobi CBD,C002,Peter Omondi,TXN11201,M-Pesa,360.0,MED011,Cough Syrup 100ml,Cold & Flu,2,180,360.0,200,160.0,No,2025-05-26 21:46:00,142,140,No,0.0
2024-11-28 10:17:00,OUT002,Mombasa Nyali,C004,Hassan Ali,TXN11189,M-Pesa,60.0,MED015,ORS Sachets,Gastro,2,30,60.0,30,30.0,No,2025-02-26 10:17:00,96,94,Yes,0.0
2024-11-28 10:40:00,OUT002,Mombasa Nyali,C004,Hassan Ali,TXN10397,M-Pesa,120.0,MED005,Metformin 500mg,Chronic,1,120,120.0,70,50.0,Yes,2025-11-28 10:40:00,41,40,No,0.0
2024-11-28 12:35:00,OUT002,Mombasa Nyali,C005,Fatma Said,TXN11294,M-Pesa,150.0,MED016,Zinc Tablets,Supplements,1,150,150.0,90,60.0,No,2024-12-13 12:35:00,81,80,No,0.0
2024-11-28 13:46:00,OUT001,Nairobi CBD,C001,Jane Wanjiku,TXN10852,M-Pesa,127.5,MED003,Amoxicillin 500mg,Antibiotics,1,150,127.5,90,37.5,Yes,2025-05-27 13:46:00,34,33,No,15.0
2024-11-28 15:26:00,OUT001,Nairobi CBD,C001,Jane Wanjiku,TXN10467,M-Pesa,180.0,MED011,Cough Syrup 100ml,Cold & Flu,1,180,180.0,100,80.0,No,2025-11-28 15:26:00,72,71,No,0.0
2024-11-28 16:41:00,OUT003,Kisumu Mega,C009,Mary Nekesa,TXN10953,M-Pesa,51.0,MED015,ORS Sachets,Gastro,2,30,51.0,30,21.0,No,2025-11-28 16:41:00,123,121,No,15.0
2024-11-29 08:58:00,OUT001,Nairobi CBD,C001,Jane Wanjiku,TXN11455,Cash,120.0,MED012,Flu Capsules,Cold & Flu,1,120,120.0,70,50.0,No,2025-01-28 08:58:00,143,142,No,0.0
2024-11-29 10:05:00,OUT003,Kisumu Mega,C008,James Kiprop,TXN10979,M-Pesa,120.0,MED005,Metformin 500mg,Chronic,1,120,120.0,70,50.0,Yes,2024-12-29 10:05:00,137,136,No,0.0
2024-11-29 11:54:00,OUT003,Kisumu Mega,C008,James Kiprop,TXN11388,M-Pesa,550.0,MED014,Artemether-Lum,Antimalarials,1,550,550.0,350,200.0,Yes,2025-05-28 11:54:00,178,177,No,0.0
2024-11-29 12:37:00,OUT003,Kisumu Mega,C009,Mary Nekesa,TXN10249,Cash,300.0,MED019,Antacid Tablets,Gastro,3,100,300.0,180,120.0,No,2025-01-13 12:37:00,115,112,No,0.0
2024-11-29 13:42:00,OUT001,Nairobi CBD,C001,Jane Wanjiku,TXN10721,M-Pesa,120.0,MED012,Flu Capsules,Cold & Flu,1,120,120.0,70,50.0,No,2025-11-29 13:42:00,68,67,No,0.0
2024-11-30 11:14:00,OUT002,Mombasa Nyali,C004,Hassan Ali,TXN11375,M-Pesa,30.0,MED015,ORS Sachets,Gastro,1,30,30.0,15,15.0,No,2024-12-30 11:14:00,101,100,No,0.0
2024-11-30 12:14:00,OUT001,Nairobi CBD,C003,Grace Muthoni,TXN10135,M-Pesa,120.0,MED012,Flu Capsules,Cold & Flu,1,120,120.0,70,50.0,No,2025-01-29 12:14:00,83,82,No,0.0
2024-11-30 14:43:00,OUT002,Mombasa Nyali,C004,Hassan Ali,TXN11238,M-Pesa,550.0,MED014,Artemether-Lum,Antimalarials,1,550,550.0,350,200.0,Yes,2025-11-30 14:43:00,156,155,No,0.0
2024-11-30 16:33:00,OUT001,Nairobi CBD,C002,Peter Omondi,TXN11382,M-Pesa,50.0,MED001,Paracetamol 500mg,Painkillers,1,50,50.0,30,20.0,No,2025-02-28 16:33:00,85,84,No,0.0
2024-11-30 16:59:00,OUT002,Mombasa Nyali,C004,Hassan Ali,TXN11416,Cash,600.0,MED013,Malaria Test Kit,Diagnostics,2,300,600.0,360,240.0,No,2025-02-28 16:59:00,32,30,No,0.0
2024-12-01 08:37:00,OUT002,Mombasa Nyali,C006,Kevin Otieno,TXN10861,M-Pesa,400.0,MED002,Ibuprofen 400mg,Painkillers,5,80,400.0,250,150.0,No,2025-05-30 08:37:00,103,98,No,0.0
2024-12-01 11:42:00,OUT002,Mombasa Nyali,C005,Fatma Said,TXN11459,M-Pesa,120.0,MED012,Flu Capsules,Cold & Flu,1,120,120.0,70,50.0,No,2024-12-16 11:42:00,113,112,No,0.0
2024-12-01 13:01:00,OUT002,Mombasa Nyali,C006,Kevin Otieno,TXN10813,M-Pesa,50.0,MED017,Insulin Syringe,Diabetes,1,50,50.0,25,25.0,No,2025-03-01 13:01:00,95,94,No,0.0
2024-12-01 13:20:00,OUT002,Mombasa Nyali,C005,Fatma Said,TXN11266,M-Pesa,360.0,MED011,Cough Syrup 100ml,Cold & Flu,2,180,360.0,200,160.0,No,2025-12-01 13:20:00,171,169,No,0.0
2024-12-01 15:01:00,OUT002,Mombasa Nyali,C006,Kevin Otieno,TXN11157,M-Pesa,750.0,MED009,Vitamin C 1000mg,Vitamins,3,250,750.0,450,300.0,No,2025-01-30 15:01:00,177,174,No,0.0
2024-12-01 18:26:00,OUT001,Nairobi CBD,C002,Peter Omondi,TXN10186,M-Pesa,180.0,MED011,Cough Syrup 100ml,Cold & Flu,1,180,180.0,100,80.0,No,2025-05-30 18:26:00,97,96,Yes,0.0
2024-12-01 18:44:00,OUT001,Nairobi CBD,C002,Peter Omondi,TXN11014,Cash,180.0,MED006,Amlodipine 5mg,Chronic,1,180,180.0,100,80.0,Yes,2024-12-31 18:44:00,153,152,No,0.0
2024-12-01 19:28:00,OUT001,Nairobi CBD,C003,Grace Muthoni,TXN10719,M-Pesa,300.0,MED013,Malaria Test Kit,Diagnostics,1,300,300.0,180,120.0,No,2025-05-30 19:28:00,34,33,No,0.0
2024-12-01 19:51:00,OUT001,Nairobi CBD,C002,Peter Omondi,TXN11019,M-Pesa,30.0,MED015,ORS Sachets,Gastro,1,30,30.0,15,15.0,No,2025-03-01 19:51:00,145,144,No,0.0
2024-12-01 20:46:00,OUT002,Mombasa Nyali,C005,Fatma Said,TXN11247,M-Pesa,1400.0,MED020,Eye Drops 10ml,Ophthalmic,5,280,1400.0,850,550.0,No,2025-01-30 20:46:00,114,109,No,0.0
2024-12-01 21:59:00,OUT003,Kisumu Mega,C007,Lucy Achieng,TXN10631,Card,400.0,MED007,Omeprazole 20mg,Gastro,2,200,400.0,240,160.0,No,2025-12-01 21:59:00,151,149,No,0.0
2024-12-02 09:42:00,OUT001,Nairobi CBD,C001,Jane Wanjiku,TXN11160,M-Pesa,360.0,MED005,Metformin 500mg,Chronic,3,120,360.0,210,150.0,Yes,2025-12-02 09:42:00,191,188,No,0.0
2024-12-02 12:02:00,OUT003,Kisumu Mega,C007,Lucy Achieng,TXN10316,M-Pesa,60.0,MED015,ORS Sachets,Gastro,2,30,60.0,30,30.0,No,2025-05-31 12:02:00,114,112,No,0.0
2024-12-02 14:01:00,OUT002,Mombasa Nyali,C006,Kevin Otieno,TXN10501,M-Pesa,522.5,MED014,Artemether-Lum,Antimalarials,1,550,522.5,350,172.5,Yes,2025-12-02 14:01:00,86,85,No,5.0
2024-12-02 16:30:00,OUT002,Mombasa Nyali,C004,Hassan Ali,TXN10558,Cash,900.0,MED010,Multivitamin Plus,Vitamins,2,450,900.0,560,340.0,No,2025-01-16 16:30:00,86,84,No,0.0
2024-12-02 18:25:00,OUT001,Nairobi CBD,C002,Peter Omondi,TXN10390,M-Pesa,1100.0,MED014,Artemether-Lum,Antimalarials,2,550,1100.0,700,400.0,Yes,2025-12-02 18:25:00,40,38,No,0.0
2024-12-02 18:38:00,OUT001,Nairobi CBD,C003,Grace Muthoni,TXN10880,M-Pesa,150.0,MED016,Zinc Tablets,Supplements,1,150,150.0,90,60.0,No,2025-12-02 18:38:00,113,112,No,0.0
2024-12-02 20:54:00,OUT001,Nairobi CBD,C003,Grace Muthoni,TXN11340,M-Pesa,180.0,MED011,Cough Syrup 100ml,Cold & Flu,1,180,180.0,100,80.0,No,2025-05-31 20:54:00,149,148,No,0.0
2024-12-03 08:58:00,OUT003,Kisumu Mega,C007,Lucy Achieng,TXN11409,M-Pesa,450.0,MED016,Zinc Tablets,Supplements,3,150,450.0,270,180.0,No,2026-12-03 08:58:00,40,37,No,0.0
2024-12-03 12:05:00,OUT002,Mombasa Nyali,C006,Kevin Otieno,TXN10926,Cash,60.0,MED008,Cetirizine 10mg,Allergy,1,60,60.0,35,25.0,No,2025-12-03 12:05:00,134,133,No,0.0
2024-12-03 12:19:00,OUT003,Kisumu Mega,C009,Mary Nekesa,TXN11495,M-Pesa,300.0,MED013,Malaria Test Kit,Diagnostics,1,300,300.0,180,120.0,No,2026-12-03 12:19:00,84,83,No,0.0
2024-12-03 12:44:00,OUT001,Nairobi CBD,C003,Grace Muthoni,TXN11407,M-Pesa,120.0,MED012,Flu Capsules,Cold & Flu,1,120,120.0,70,50.0,No,2025-06-01 12:44:00,57,56,No,0.0
2024-12-03 13:58:00,OUT003,Kisumu Mega,C009,Mary Nekesa,TXN11186,M-Pesa,30.0,MED015,ORS Sachets,Gastro,1,30,30.0,15,15.0,No,2025-12-03 13:58:00,130,129,No,0.0
2024-12-03 15:58:00,OUT002,Mombasa Nyali,C005,Fatma Said,TXN10157,M-Pesa,200.0,MED018,BP Monitor Battery,Equipment,1,200,200.0,120,80.0,No,2024-12-18 15:58:00,193,192,No,0.0
2024-12-03 16:48:00,OUT002,Mombasa Nyali,C006,Kevin Otieno,TXN10754,M-Pesa,150.0,MED016,Zinc Tablets,Supplements,1,150,150.0,90,60.0,No,2025-06-01 16:48:00,84,83,No,0.0
2024-12-03 17:22:00,OUT003,Kisumu Mega,C008,James Kiprop,TXN11244,M-Pesa,200.0,MED018,BP Monitor Battery,Equipment,1,200,200.0,120,80.0,No,2025-03-03 17:22:00,58,57,No,0.0
2024-12-03 19:04:00,OUT001,Nairobi CBD,C001,Jane Wanjiku,TXN10129,Cash,30.0,MED015,ORS Sachets,Gastro,1,30,30.0,15,15.0,No,2026-12-03 19:04:00,127,126,Yes,0.0
2024-12-03 19:11:00,OUT001,Nairobi CBD,C002,Peter Omondi,TXN10455,M-Pesa,150.0,MED016,Zinc Tablets,Supplements,1,150,150.0,90,60.0,No,2025-12-03 19:11:00,20,19,No,0.0
2024-12-03 20:54:00,OUT001,Nairobi CBD,C003,Grace Muthoni,TXN10270,M-Pesa,120.0,MED005,Metformin 500mg,Chronic,1,120,120.0,70,50.0,Yes,2025-03-03 20:54:00,116,115,No,0.0
2024-12-04 09:31:00,OUT002,Mombasa Nyali,C004,Hassan Ali,TXN10221,Cash,200.0,MED018,BP Monitor Battery,Equipment,1,200,200.0,120,80.0,No,2025-01-18 09:31:00,175,174,No,0.0
2024-12-04 13:38:00,OUT001,Nairobi CBD,C003,Grace Muthoni,TXN10111,M-Pesa,550.0,MED014,Artemether-Lum,Antimalarials,2,550,550.0,700,-150.0,Yes,2025-12-04 13:38:00,123,121,No,50.0
